Price_euros
2450.0
443.9
1535.0
489.9
699.0
577.0
744.0
1747.0
1599.0
1199.0
499.0
1149.0
581.9
1845.0
598.0
979.0
389.0
2968.0
398.99
286.0
1179.0
539.95
1591.0
603.0
899.0
1495.0
2599.0
599.0
1399.0
690.0
1262.4
1637.0
1929.0
1350.0
846.0
779.0
1129.0
589.0
202.9
977.0
912.5
1144.0
1200.0
1299.0
769.99
479.0
1859.0
880.0
1150.0
493.0
805.0
489.0
1529.0
429.0
1129.0
1599.0
1590.0
1559.0
1199.0
1398.0
998.0
839.0
1323.0
1900.0
689.0
900.0
839.0
2370.0
1145.0
498.9
844.0
1219.0
1369.0
363.51
1799.0
191.9
919.0
2250.68
2099.0
1965.0
361.8
612.61
775.0
1085.0
979.0
689.0
899.0
646.27
1299.0
449.0
539.0
469.0
999.0
639.9
799.0
1099.0
3154.0
174.0
2282.0
1389.0
2099.0
298.0
638.99
479.0
523.63
598.99
1199.0
1169.0
469.0
2241.5
1000.0
799.0
629.0
850.66
479.0
